timenumber,time,speakerturn,speaker,originaltext,cleantext,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
5511,108:42:00,5512,TRUMP,WE CAN CREATE HARD GOOD JOBS,WE CAN CREATE HARD GOOD JOBS,6,18.82,99,1,99,6,0,100,33.33,16.67,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0,33.33,33.33,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,50,16.67,16.67,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,108:46:00,5514,TRUMP,TO MAKE SURE THE ENVIRONMENT,TO MAKE SURE THE ENVIRONMENT,5,99,50,43.37,99,5,20,100,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,40,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,108:46:00,5516,TRUMP,IS CLEAN AND WE ARE ALL IN,IS CLEAN AND WE ARE ALL IN,7,5.89,99,13.15,25.77,7,0,100,71.43,14.29,14.29,0,14.29,0,0,0,0,0,14.29,28.57,0,14.29,0,28.57,14.29,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,108:47:00,5518,TRUMP,BETTER SHAPE.,BETTER SHAPE.,2,93.26,50,99,99,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
5519,109:00:00,5520,TRUMP,ON FLOODS AND RISING SEAS WE,ON FLOODS AND RISING SEAS WE,6,62.04,99,98.01,25.77,6,0,66.67,50,16.67,16.67,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,109:00:00,5522,TRUMP,ARE IN TROUBLE LOOK AT THE,ARE IN TROUBLE LOOK AT THE,6,99,50,98.01,1,6,16.67,100,66.67,0,0,0,0,0,0,0,0,16.67,33.33,16.67,0,0,0,33.33,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,33.33,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,109:01:00,5524,TRUMP,MIDWEST WITH THE STORMS THAT,MIDWEST WITH THE STORMS THAT,5,99,50,1,25.77,5,20,60,60,20,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,109:02:00,5526,TRUMP,COME FROM WIPING OUT THOSE,COME FROM WIPING OUT THOSE,5,99,50,99,25.77,5,0,80,60,20,0,0,0,0,0,0,20,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,109:16:00,5528,TRUMP,COUNTIES IN IOWA BECAUSE OF,COUNTIES IN IOWA BECAUSE OF,5,99,50,99,25.77,5,40,80,60,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,109:16:00,5530,TRUMP,GLOBAL WARMING.,GLOBAL WARMING.,2,93.26,50,99,99,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
5531,109:17:00,5532,TRUMP,MEDIA 15 PERCENT OF THE WORLDS,MEDIA 15 PERCENT OF THE WORLDS,6,99,50,1,25.77,6,16.67,50,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5533,109:18:00,5534,TRUMP,PROBLEMS AND IN FACT THE REST,PROBLEMS AND IN FACT THE REST,6,99,50,1,1,6,16.67,83.33,50,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,33.33,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,109:18:00,5536,TRUMP,OF THE WORLD THEY HAVE TO COME,OF THE WORLD THEY HAVE TO COME,7,99,92.33,89.63,25.77,7,0,100,71.43,14.29,14.29,0,0,0,0,14.29,0,14.29,28.57,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,109:19:00,5538,TRUMP,ALONG THAT'S WHAT WE HAVE TO,ALONG THAT'S WHAT WE HAVE TO,6,1.92,99,1,25.77,6,0,100,100,50,16.67,0,16.67,0,0,0,33.33,0,33.33,33.33,0,0,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0
5539,109:20:00,5540,TRUMP,GET BACK INTO THE PARIS,GET BACK INTO THE PARIS,5,99,50,99,25.77,5,0,80,60,0,0,0,0,0,0,0,0,20,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,20,0,40,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,109:25:00,5542,TRUMP,ACCORD.,ACCORD.,1,93.26,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
5543,109:25:00,5544,TRUMP,TRUMP: WHY DIDN'T YOU DO THAT,  WHY DIDN'T YOU DO THAT,5,1,50,43.37,25.77,5,0,100,100,40,20,0,0,20,0,0,20,0,0,40,20,0,20,40,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,40,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0
5545,109:26:00,5546,TRUMP,47 YEARS RUSSIA DOES INDIA,47 YEARS RUSSIA DOES INDIA,5,52.71,50,43.37,25.77,5,0,40,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,109:28:00,5548,TRUMP,DOES BY THE WAY YOU MADE A,DOES BY THE WAY YOU MADE A,7,99,99,13.15,25.77,7,0,100,71.43,14.29,14.29,0,0,14.29,0,0,0,28.57,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,109:37:00,5550,TRUMP,COUPLE STATEMENTS.,COUPLE STATEMENTS.,2,93.26,50,99,25.77,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
5551,109:37:00,5552,TRUMP,THE GREEN NEW DEAL IS,THE GREEN NEW DEAL IS,5,93.26,50,43.37,25.77,5,0,80,40,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,109:38:00,5554,TRUMP,$100 TRILLION.,$100 TRILLION.,2,93.26,50,1,25.77,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,50
5555,109:38:00,5556,BIDEN,BIDEN: THAT IS NOT MY PLAN,  THAT IS NOT MY PLAN,5,1,1,99,25.77,5,0,100,80,40,20,20,0,0,0,0,20,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,109:39:00,5558,BIDEN,THAT IS NOT MY PLAN.,THAT IS NOT MY PLAN.,5,1,1,99,25.77,5,0,100,80,40,20,20,0,0,0,0,20,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
5559,109:50:00,5560,TRUMP,TRUMP: HE AND HIS FRIENDS WENT,  HE AND HIS FRIENDS WENT,5,1,99,1,25.77,5,20,100,60,40,40,0,0,0,40,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,109:50:00,5562,TRUMP,WITH THAT I NEVER SAID.,WITH THAT I NEVER SAID.,5,1,2.31,99,25.77,5,0,100,80,40,20,20,0,0,0,0,20,0,20,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
5563,110:03:00,5564,TRUMP,TRUMP: PLAY IT.,  PLAY IT.,2,1.92,50,1,99,2,0,100,50,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
5565,110:07:00,5566,WALLACE,IN ANSWERING THE FINAL,IN ANSWERING THE FINAL,4,99,50,99,25.77,4,25,100,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,110:10:00,5568,WALLACE,QUESTION TO I CANNOT REMEMBER,QUESTION TO I CANNOT REMEMBER,5,8.69,1,99,25.77,5,40,100,60,20,20,20,0,0,0,0,0,0,20,20,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,60,40,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,110:17:00,5570,WALLACE,WITH ALL THE RANTING.,WITH ALL THE RANTING.,4,99,50,1,25.77,4,25,75,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
5571,110:18:00,5572,WALLACE,HOST: ABOUT THE ECONOMY AND,  ABOUT THE ECONOMY AND,4,93.26,50,1,25.77,4,25,100,75,0,0,0,0,0,0,0,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,110:27:00,5574,WALLACE,THE GREEN NEW DEAL.,THE GREEN NEW DEAL.,4,99,50,74.76,25.77,4,0,75,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
5575,110:27:00,5576,WALLACE,>> IT WILL PAY FOR ITSELF AS,>> IT WILL PAY FOR ITSELF AS,6,18.82,50,1,25.77,6,0,100,83.33,33.33,0,0,0,0,0,0,33.33,0,33.33,16.67,0,16.67,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33
5577,110:28:00,5578,WALLACE,WE MOVE FORWARD.,WE MOVE FORWARD.,3,18.82,99,99,25.77,3,33.33,100,33.33,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,33.33,0,66.67,66.67,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
5579,110:31:00,5580,WALLACE,"WE, BUILD PLANTS.","WE, BUILD PLANTS.",3,18.82,99,1,25.77,3,0,33.33,33.33,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,33.33,0,0,0,0,0,0,0,0,0
5581,110:38:00,5582,BIDEN,BIDEN: I SUPPORT THE GREEN NEW,  I SUPPORT THE GREEN NEW,5,93.26,2.31,99,99,5,20,100,40,20,20,20,0,0,0,0,0,20,0,0,0,0,0,20,40,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,110:39:00,5584,BIDEN,DEAL.,DEAL.,1,93.26,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
5585,110:39:00,5586,TRUMP,TRUMP: YOU DON'T?,  YOU DON'T?,2,1,99,1,25.77,2,0,100,100,50,50,0,0,50,0,0,0,0,0,50,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,0,0,0,50,0,0
5587,110:42:00,5588,TRUMP,THAT IS THE RADICAL LEFT.,THAT IS THE RADICAL LEFT.,5,52.71,50,43.37,25.77,5,20,80,60,20,0,0,0,0,0,0,20,20,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
5589,110:51:00,5590,TRUMP,>> I SUPPORT THE BIDEN PLAN,>> I SUPPORT THE BIDEN PLAN,5,93.26,2.31,43.37,99,5,20,80,40,20,20,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40
5591,110:52:00,5592,TRUMP,THAT I PUT FORWARD WHICH IS,THAT I PUT FORWARD WHICH IS,6,1,4.8,99,25.77,6,16.67,100,66.67,50,16.67,16.67,0,0,0,0,33.33,0,0,16.67,0,0,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,33.33,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,110:52:00,5594,TRUMP,DIFFERENT THAN WHAT HE CALLS,DIFFERENT THAN WHAT HE CALLS,5,52.71,50,43.37,25.77,5,20,100,60,40,20,0,0,0,20,0,20,0,20,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,40,0,0,0,20,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,110:53:00,5596,TRUMP,THE RADICAL GREEN NEW DEAL.,THE RADICAL GREEN NEW DEAL.,5,99,50,43.37,25.77,5,20,60,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
5597,110:58:00,5598,WALLACE,HOST: MILLIONS OF AMERICANS,  MILLIONS OF AMERICANS,3,99,50,1,25.77,3,66.67,66.67,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,110:59:00,5600,WALLACE,ARE RECEIVING MAIL AND BALANCE,ARE RECEIVING MAIL AND BALANCE,5,8.69,99,43.37,25.77,5,40,80,40,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,111:01:00,5602,WALLACE,VOTING EARLY HOW CONFIDENT,VOTING EARLY HOW CONFIDENT,4,1.92,50,74.76,99,4,25,100,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,25,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,50,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,25,25,25,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,111:05:00,5604,WALLACE,SHOULD WE BE THIS WOULD BE A,SHOULD WE BE THIS WOULD BE A,7,1,99,1,25.77,7,0,100,100,28.57,14.29,0,14.29,0,0,0,14.29,14.29,0,57.14,0,0,0,57.14,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,111:06:00,5606,WALLACE,FAIR ELECTION AND WHAT ARE YOU,FAIR ELECTION AND WHAT ARE YOU,6,1,99,1,99,6,16.67,83.33,66.67,33.33,16.67,0,0,16.67,0,0,16.67,0,0,16.67,0,16.67,0,16.67,16.67,0,16.67,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5607,111:11:00,5608,WALLACE,PREPARED TO DO OVER THE NEXT,PREPARED TO DO OVER THE NEXT,6,99,50,98.01,25.77,6,16.67,100,66.67,0,0,0,0,0,0,0,0,16.67,33.33,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,16.67,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,111:13:00,5610,WALLACE,FIVE WEEKS NOT ONLY FROM,FIVE WEEKS NOT ONLY FROM,5,52.71,1,99,25.77,5,0,100,60,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,111:14:00,5612,WALLACE,ELECTION DAY BUT COUNTING MAIL,ELECTION DAY BUT COUNTING MAIL,5,52.71,50,99,25.77,5,40,60,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,111:23:00,5614,WALLACE,AND BALLOTS?,AND BALLOTS?,2,1.92,50,1,25.77,2,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0
5615,111:23:00,5616,WALLACE,PREPARED TO DO TO REASSURE THE,PREPARED TO DO TO REASSURE THE,6,99,95.2,1,99,6,33.33,100,66.67,0,0,0,0,0,0,0,0,16.67,33.33,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,111:24:00,5618,WALLACE,AMERICAN PEOPLE THE NEXT,AMERICAN PEOPLE THE NEXT,4,99,99,74.76,25.77,4,25,75,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
